id;fecha;tipo_elem;intensidad;ocupacion;vmed
1029;01/09/2025 15:00:00;URB;195;17,30;84,30
1030;01/09/2025 15:00:00;URB;153;19,37;85,50
1001;01/09/2025 16:00:00;M30;617;22,10;81,80
1002;01/09/2025 16:00:00;URB;207;29,03;77,00
1003;01/09/2025 16:00:00;M30;572;25,84;84,50
1004;01/09/2025 16:00:00;M30;635;25,37;75,80
1005;01/09/2025 16:00:00;M30;658;31,09;79,30
1006;01/09/2025 16:00:00;M30;560;26,67;78,70
1007;01/09/2025 16:00:00;M30;617;32,22;76,50
1008;01/09/2025 16:00:00;URB;202;26,99;-1,00
1009;01/09/2025 16:00:00;M30;581;30,64;-1,00
1010;01/09/2025 16:00:00;URB;250;23,79;80,40
1011;01/09/2025 16:00:00;URB;235;27,75;87,20
1012;01/09/2025 16:00:00;M30;681;37,25;71,00
1013;01/09/2025 16:00:00;URB;187;28,18;79,70
1014;01/09/2025 16:00:00;URB;249;34,08;75,90
1015;01/09/2025 16:00:00;M30;532;15,19;79,60
1016;01/09/2025 16:00:00;URB;210;24,01;78,20
1017;01/09/2025 16:00:00;URB;200;17,68;79,10
1018;01/09/2025 16:00:00;URB;189;26,98;81,40
1019;01/09/2025 16:00:00;M30;595;27,27;-1,00
1020;01/09/2025 16:00:00;URB;191;32,93;78,40
1021;01/09/2025 16:00:00;M30;632;29,34;76,80
1022;01/09/2025 16:00:00;URB;229;29,60;80,10
1023;01/09/2025 16:00:00;URB;183;19,85;79,00
1024;01/09/2025 16:00:00;URB;207;27,09;83,90
1025;01/09/2025 16:00:00;M30;564;21,85;85,20
1026;01/09/2025 16:00:00;URB;223;34,43;78,30
1027;01/09/2025 16:00:00;M30;635;28,44;81,60
1028;01/09/2025 16:00:00;URB;192;26,69;80,20
1029;01/09/2025 16:00:00;URB;216;26,95;81,60
1030;01/09/2025 16:00:00;URB;182;25,45;80,90
1001;01/09/2025 17:00:00;M30;788;23,91;79,80
1002;01/09/2025 17:00:00;URB;336;32,07;80,20
1003;01/09/2025 17:00:00;M30;921;47,72;-1,00
1004;01/09/2025 17:00:00;M30;714;35,02;68,90
1005;01/09/2025 17:00:00;M30;747;43,34;77,60
1006;01/09/2025 17:00:00;M30;927;48,59;-1,00
1007;01/09/2025 17:00:00;M30;771;34,20;72,10
1008;01/09/2025 17:00:00;URB;329;45,80;65,90
1009;01/09/2025 17:00:00;M30;799;35,33;75,00
1010;01/09/2025 17:00:00;URB;254;25,46;87,00
1011;01/09/2025 17:00:00;URB;280;42,75;72,90
1012;01/09/2025 17:00:00;M30;887;51,18;62,10
1013;01/09/2025 17:00:00;URB;315;41,37;69,70
1014;01/09/2025 17:00:00;URB;319;50,77;60,90
1015;01/09/2025 17:00:00;M30;721;34,56;75,80
1016;01/09/2025 17:00:00;URB;275;39,78;69,90
1017;01/09/2025 17:00:00;URB;280;39,75;78,10
1018;01/09/2025 17:00:00;URB;322;39,56;75,30
1019;01/09/2025 17:00:00;M30;794;35,22;69,10
1020;01/09/2025 17:00:00;URB;275;30,84;77,70
1021;01/09/2025 17:00:00;M30;757;37,47;-1,00
1022;01/09/2025 17:00:00;URB;221;22,49;79,80
1023;01/09/2025 17:00:00;URB;307;39,94;-1,00
1024;01/09/2025 17:00:00;URB;288;41,03;74,40
1025;01/09/2025 17:00:00;M30;795;54,17;67,70
1026;01/09/2025 17:00:00;URB;269;31,42;76,00
1027;01/09/2025 17:00:00;M30;796;36,01;72,20
1028;01/09/2025 17:00:00;URB;273;41,38;74,90
1029;01/09/2025 17:00:00;URB;263;30,25;-1,00
1030;01/09/2025 17:00:00;URB;267;38,72;75,40
1001;01/09/2025 18:00:00;M30;819;25,75;80,20
1002;01/09/2025 18:00:00;URB;293;29,18;80,00
1003;01/09/2025 18:00:00;M30;793;43,82;75,10
1004;01/09/2025 18:00:00;M30;998;36,89;78,90
1005;01/09/2025 18:00:00;M30;825;33,54;76,40
1006;01/09/2025 18:00:00;M30;836;43,47;-1,00
1007;01/09/2025 18:00:00;M30;1.115;63,39;-1,00
1008;01/09/2025 18:00:00;URB;359;48,39;-1,00
1009;01/09/2025 18:00:00;M30;989;45,98;67,20
1010;01/09/2025 18:00:00;URB;368;34,82;75,00
1011;01/09/2025 18:00:00;URB;339;31,04;72,00
1012;01/09/2025 18:00:00;M30;1.151;58,72;65,00
1013;01/09/2025 18:00:00;URB;327;49,75;73,10
1014;01/09/2025 18:00:00;URB;327;38,64;67,90
1015;01/09/2025 18:00:00;M30;1.108;34,99;-1,00
1016;01/09/2025 18:00:00;URB;387;47,55;76,90
1017;01/09/2025 18:00:00;URB;373;37,66;77,60
1018;01/09/2025 18:00:00;URB;299;42,10;76,10
1019;01/09/2025 18:00:00;M30;1.030;39,76;66,40
1020;01/09/2025 18:00:00;URB;409;55,95;72,80
1021;01/09/2025 18:00:00;M30;866;27,81;82,80
1022;01/09/2025 18:00:00;URB;304;35,94;72,20
1023;01/09/2025 18:00:00;URB;364;60,69;68,70
1024;01/09/2025 18:00:00;URB;349;45,15;72,40
1025;01/09/2025 18:00:00;M30;974;52,24;63,30
1026;01/09/2025 18:00:00;URB;290;43,98;66,00
1027;01/09/2025 18:00:00;M30;1.190;66,77;53,30
1028;01/09/2025 18:00:00;URB;426;51,87;62,50
1029;01/09/2025 18:00:00;URB;370;69,12;58,30
1030;01/09/2025 18:00:00;URB;313;54,06;61,10
1001;01/09/2025 19:00:00;M30;958;44,07;-1,00
1002;01/09/2025 19:00:00;URB;361;42,21;68,10
1003;01/09/2025 19:00:00;M30;1.086;49,14;69,70
1004;01/09/2025 19:00:00;M30;961;56,06;64,90
1005;01/09/2025 19:00:00;M30;1.105;68,40;-1,00
1006;01/09/2025 19:00:00;M30;1.161;33,70;72,70
1007;01/09/2025 19:00:00;M30;1.208;63,72;68,30
1008;01/09/2025 19:00:00;URB;425;39,15;74,10
1009;01/09/2025 19:00:00;M30;1.101;43,34;75,30
1010;01/09/2025 19:00:00;URB;371;31,60;-1,00
1011;01/09/2025 19:00:00;URB;378;44,87;66,50
1012;01/09/2025 19:00:00;M30;1.090;48,41;-1,00
1013;01/09/2025 19:00:00;URB;345;33,93;-1,00
1014;01/09/2025 19:00:00;URB;358;56,88;63,00
1015;01/09/2025 19:00:00;M30;1.135;46,67;70,10
1016;01/09/2025 19:00:00;URB;383;47,38;70,20
1017;01/09/2025 19:00:00;URB;322;35,11;-1,00
1018;01/09/2025 19:00:00;URB;411;46,40;73,10
1019;01/09/2025 19:00:00;M30;1.090;52,26;67,00
1020;01/09/2025 19:00:00;URB;382;52,30;65,00
1021;01/09/2025 19:00:00;M30;1.178;42,34;-1,00
1022;01/09/2025 19:00:00;URB;418;57,76;69,80
1023;01/09/2025 19:00:00;URB;308;48,05;71,30
1024;01/09/2025 19:00:00;URB;361;54,41;70,20
1025;01/09/2025 19:00:00;M30;1.079;51,74;72,50
1026;01/09/2025 19:00:00;URB;399;58,78;66,20
1026;01/09/2025 19:00:00;URB;399;58,78;66,20
1027;01/09/2025 19:00:00;M30;1.110;48,46;64,30
1028;01/09/2025 19:00:00;URB;325;51,67;69,30
1029;01/09/2025 19:00:00;URB;413;66,52;54,90
1030;01/09/2025 19:00:00;URB;343;49,37;64,40
1001;01/09/2025 20:00:00;M30;1.001;41,74;70,50
1002;01/09/2025 20:00:00;URB;383;43,45;71,30
1003;01/09/2025 20:00:00;M30;931;53,26;64,60
1004;01/09/2025 20:00:00;M30;936;44,59;70,50
1005;01/09/2025 20:00:00;M30;1.041;47,30;65,00
1006;01/09/2025 20:00:00;M30;951;54,49;71,40
1007;01/09/2025 20:00:00;M30;1.097;58,12;60,10
1008;01/09/2025 20:00:00;URB;272;31,23;73,10
1009;01/09/2025 20:00:00;M30;829;36,02;74,90
1010;01/09/2025 20:00:00;URB;337;44,08;77,50
1011;01/09/2025 20:00:00;URB;367;43,92;75,90
1012;01/09/2025 20:00:00;M30;867;23,03;79,20
1013;01/09/2025 20:00:00;URB;323;64,47;55,30
1014;01/09/2025 20:00:00;URB;352;54,24;68,50
1015;01/09/2025 20:00:00;M30;1.040;48,23;-1,00
1016;01/09/2025 20:00:00;URB;365;42,75;64,50
1017;01/09/2025 20:00:00;URB;348;38,70;70,80
1018;01/09/2025 20:00:00;URB;278;39,54;69,80
1019;01/09/2025 20:00:00;M30;940;31,85;80,60
1020;01/09/2025 20:00:00;URB;391;64,08;62,50
1021;01/09/2025 20:00:00;M30;1.005;54,62;65,20
1022;01/09/2025 20:00:00;URB;380;28,72;77,40
1023;01/09/2025 20:00:00;URB;332;52,44;64,90
1024;01/09/2025 20:00:00;URB;349;41,88;-1,00
1025;01/09/2025 20:00:00;M30;854;49,55;68,40
1026;01/09/2025 20:00:00;URB;338;49,76;67,70
1027;01/09/2025 20:00:00;M30;978;53,07;68,30
1028;01/09/2025 20:00:00;URB;314;44,35;-1,00
1029;01/09/2025 20:00:00;URB;337;34,61;70,50
1030;01/09/2025 20:00:00;URB;371;47,24;67,90
1001;01/09/2025 21:00:00;M30;843;40,99;72,40
1002;01/09/2025 21:00:00;URB;273;44,51;-1,00
1003;01/09/2025 21:00:00;M30;783;37,77;73,70
1004;01/09/2025 21:00:00;M30;853;39,11;77,70
1005;01/09/2025 21:00:00;M30;739;31,29;76,00
1006;01/09/2025 21:00:00;M30;912;46,99;65,40
1007;01/09/2025 21:00:00;M30;841;49,38;64,70
1008;01/09/2025 21:00:00;URB;254;27,63;77,80
1009;01/09/2025 21:00:00;M30;733;38,52;64,70
1010;01/09/2025 21:00:00;URB;249;33,04;-1,00
1011;01/09/2025 21:00:00;URB;278;39,62;-1,00
1012;01/09/2025 21:00:00;M30;739;27,16;80,40
1013;01/09/2025 21:00:00;URB;281;41,05;71,60
1014;01/09/2025 21:00:00;URB;322;47,01;60,40
1015;01/09/2025 21:00:00;M30;892;26,25;86,40
1016;01/09/2025 21:00:00;URB;279;34,68;80,20
1017;01/09/2025 21:00:00;URB;351;47,70;66,90
1018;01/09/2025 21:00:00;URB;319;32,21;77,70
1019;01/09/2025 21:00:00;M30;630;33,84;81,50
1020;01/09/2025 21:00:00;URB;317;50,31;74,20
1021;01/09/2025 21:00:00;M30;908;38,28;73,30
1022;01/09/2025 21:00:00;URB;260;45,18;69,80
1023;01/09/2025 21:00:00;URB;233;22,30;84,40
1024;01/09/2025 21:00:00;URB;297;33,30;-1,00
1025;01/09/2025 21:00:00;M30;819;38,36;76,00
1026;01/09/2025 21:00:00;URB;283;29,81;75,70
1027;01/09/2025 21:00:00;M30;840;34,06;74,90
1028;01/09/2025 21:00:00;URB;281;41,28;70,70
1029;01/09/2025 21:00:00;URB;289;33,04;-1,00
1030;01/09/2025 21:00:00;URB;260;43,70;67,40
1001;01/09/2025 22:00:00;M30;747;41,31;68,40
1002;01/09/2025 22:00:00;URB;217;21,08;81,40
1003;01/09/2025 22:00:00;M30;714;31,67;76,80
1004;01/09/2025 22:00:00;M30;488;23,21;86,40
1005;01/09/2025 22:00:00;M30;585;18,74;82,50
1006;01/09/2025 22:00:00;M30;591;25,12;80,70
1007;01/09/2025 22:00:00;M30;607;17,21;86,50
1008;01/09/2025 22:00:00;URB;223;26,56;82,40
1009;01/09/2025 22:00:00;M30;593;28,18;74,20
1010;01/09/2025 22:00:00;URB;238;36,29;82,10
1011;01/09/2025 22:00:00;URB;219;18,46;93,00
1012;01/09/2025 22:00:00;M30;615;31,98;72,40
1013;01/09/2025 22:00:00;URB;212;26,16;79,10
1014;01/09/2025 22:00:00;URB;231;29,28;76,10
1015;01/09/2025 22:00:00;M30;589;26,50;81,30
1016;01/09/2025 22:00:00;URB;176;12,94;85,20
1017;01/09/2025 22:00:00;URB;183;19,22;-1,00
1018;01/09/2025 22:00:00;URB;194;31,54;79,90
1019;01/09/2025 22:00:00;M30;534;25,05;80,20
1020;01/09/2025 22:00:00;URB;195;26,13;73,30
1021;01/09/2025 22:00:00;M30;546;27,17;76,90
1022;01/09/2025 22:00:00;URB;208;24,27;79,90
1023;01/09/2025 22:00:00;URB;221;28,43;89,40
1024;01/09/2025 22:00:00;URB;179;23,70;80,00
1025;01/09/2025 22:00:00;M30;626;25,92;79,50
1026;01/09/2025 22:00:00;URB;224;34,82;75,30
1027;01/09/2025 22:00:00;M30;644;31,47;81,00
1028;01/09/2025 22:00:00;URB;203;26,59;80,70
1029;01/09/2025 22:00:00;URB;248;29,70;-1,00
1030;01/09/2025 22:00:00;URB;186;25,35;74,20
1001;01/09/2025 23:00:00;M30;493;24,82;-1,00
1002;01/09/2025 23:00:00;URB;165;22,36;84,60
1003;01/09/2025 23:00:00;M30;466;20,22;-1,00
1004;01/09/2025 23:00:00;M30;485;25,16;-1,00
1005;01/09/2025 23:00:00;M30;502;27,23;-1,00
1006;01/09/2025 23:00:00;M30;430;19,95;77,00
1007;01/09/2025 23:00:00;M30;427;23,76;78,40
1008;01/09/2025 23:00:00;URB;161;21,67;81,90
1009;01/09/2025 23:00:00;M30;375;15,03;85,70
1010;01/09/2025 23:00:00;URB;169;22,91;85,10
1011;01/09/2025 23:00:00;URB;180;22,76;74,30
1012;01/09/2025 23:00:00;M30;555;25,66;82,60
1013;01/09/2025 23:00:00;URB;176;23,07;73,90
1014;01/09/2025 23:00:00;URB;157;22,56;84,80
1015;01/09/2025 23:00:00;M30;440;26,01;78,70
1016;01/09/2025 23:00:00;URB;151;25,88;77,20
1017;01/09/2025 23:00:00;URB;155;19,78;89,90
1018;01/09/2025 23:00:00;URB;159;18,52;85,50
1019;01/09/2025 23:00:00;M30;378;13,89;77,30
1020;01/09/2025 23:00:00;URB;160;16,01;86,40
1021;01/09/2025 23:00:00;M30;513;18,66;86,10
1022;01/09/2025 23:00:00;URB;158;18,02;82,70
1023;01/09/2025 23:00:00;URB;178;30,40;82,20
1024;01/09/2025 23:00:00;URB;191;33,53;73,60
1025;01/09/2025 23:00:00;M30;446;22,62;78,70
1026;01/09/2025 23:00:00;URB;167;23,07;84,40
1027;01/09/2025 23:00:00;M30;398;19,29;86,00
1028;01/09/2025 23:00:00;URB;150;17,02;91,30
1029;01/09/2025 23:00:00;URB;155;19,13;89,50
1030;01/09/2025 23:00:00;URB;173;16,97;90,20
1001;02/09/2025 00:00:00;M30;293;13,93;85,70
1002;02/09/2025 00:00:00;URB;109;15,48;83,50
1003;02/09/2025 00:00:00;M30;341;16,98;-1,00
1004;02/09/2025 00:00:00;M30;342;16,51;81,50
1005;02/09/2025 00:00:00;M30;242;14,09;77,80
1006;02/09/2025 00:00:00;M30;306;15,99;89,00
1007;02/09/2025 00:00:00;M30;321;14,14;83,70
1008;02/09/2025 00:00:00;URB;126;16,88;86,00
1009;02/09/2025 00:00:00;M30;303;15,63;91,20
1010;02/09/2025 00:00:00;URB;113;18,49;86,10
1011;02/09/2025 00:00:00;URB;124;12,02;91,00
1012;02/09/2025 00:00:00;M30;362;12,32;85,90
1013;02/09/2025 00:00:00;URB;117;14,45;90,30
1014;02/09/2025 00:00:00;URB;119;19,93;78,50
1015;02/09/2025 00:00:00;M30;349;14,00;-1,00
1016;02/09/2025 00:00:00;URB;120;13,44;84,50
1017;02/09/2025 00:00:00;URB;118;17,36;84,70
1018;02/09/2025 00:00:00;URB;127;20,88;82,00
1019;02/09/2025 00:00:00;M30;344;14,77;87,00
1020;02/09/2025 00:00:00;URB;109;12,20;96,50
1021;02/09/2025 00:00:00;M30;298;15,45;87,80
1022;02/09/2025 00:00:00;URB;95;13,59;-1,00
1023;02/09/2025 00:00:00;URB;105;10,79;83,60
1024;02/09/2025 00:00:00;URB;117;17,25;91,60
1025;02/09/2025 00:00:00;M30;319;15,77;81,40
1026;02/09/2025 00:00:00;URB;109;15,65;84,00
1027;02/09/2025 00:00:00;M30;367;14,80;89,80
1028;02/09/2025 00:00:00;URB;113;14,98;85,90
1029;02/09/2025 00:00:00;URB;103;14,11;-1,00
1030;02/09/2025 00:00:00;URB;112;14,43;86,00
1001;02/09/2025 01:00:00;M30;240;12,63;86,90
1002;02/09/2025 01:00:00;URB;116;16,32;86,10
1003;02/09/2025 01:00:00;M30;266;15,26;90,00
1004;02/09/2025 01:00:00;M30;307;13,11;87,10
1005;02/09/2025 01:00:00;M30;345;18,34;82,50
1006;02/09/2025 01:00:00;M30;327;15,39;80,30
1007;02/09/2025 01:00:00;M30;301;19,29;80,40
1008;02/09/2025 01:00:00;URB;120;11,91;85,00
1009;02/09/2025 01:00:00;M30;287;10,24;92,10
1010;02/09/2025 01:00:00;URB;115;11,65;90,60
1011;02/09/2025 01:00:00;URB;112;17,13;-1,00
1012;02/09/2025 01:00:00;M30;265;15,54;84,40
1013;02/09/2025 01:00:00;URB;100;12,37;90,60
1014;02/09/2025 01:00:00;URB;131;16,46;-1,00
1015;02/09/2025 01:00:00;M30;266;15,08;80,30
1016;02/09/2025 01:00:00;URB;134;17,15;86,80
1017;02/09/2025 01:00:00;URB;110;15,72;85,40
1018;02/09/2025 01:00:00;URB;102;15,52;86,80
1019;02/09/2025 01:00:00;M30;319;14,70;88,10
1020;02/09/2025 01:00:00;URB;83;10,05;87,20
1021;02/09/2025 01:00:00;M30;389;23,52;86,60
1022;02/09/2025 01:00:00;URB;108;13,70;89,30
1023;02/09/2025 01:00:00;URB;108;11,90;89,80
1024;02/09/2025 01:00:00;URB;111;17,94;80,50
1025;02/09/2025 01:00:00;M30;291;12,90;81,70
1026;02/09/2025 01:00:00;URB;122;19,94;75,90
1027;02/09/2025 01:00:00;M30;319;17,29;-1,00
1028;02/09/2025 01:00:00;URB;113;8,72;86,80
1029;02/09/2025 01:00:00;URB;110;15,68;82,30
1030;02/09/2025 01:00:00;URB;105;9,75;90,80
1001;02/09/2025 02:00:00;M30;302;14,58;81,30
1002;02/09/2025 02:00:00;URB;91;10,77;95,60
1003;02/09/2025 02:00:00;M30;383;25,10;79,30
1004;02/09/2025 02:00:00;M30;323;13,92;79,00
1005;02/09/2025 02:00:00;M30;312;15,93;83,10
1006;02/09/2025 02:00:00;M30;292;16,84;85,20
1007;02/09/2025 02:00:00;M30;276;11,08;91,30
1008;02/09/2025 02:00:00;URB;125;21,49;92,30
1009;02/09/2025 02:00:00;M30;303;16,31;92,60
1010;02/09/2025 02:00:00;URB;93;10,61;85,50
1011;02/09/2025 02:00:00;URB;103;11,59;-1,00
1012;02/09/2025 02:00:00;M30;318;16,25;89,50
1013;02/09/2025 02:00:00;URB;107;15,72;87,60
1014;02/09/2025 02:00:00;URB;106;13,03;85,90
1015;02/09/2025 02:00:00;M30;293;12,63;-1,00
1016;02/09/2025 02:00:00;URB;117;12,31;83,80
1017;02/09/2025 02:00:00;URB;107;15,09;-1,00
1018;02/09/2025 02:00:00;URB;123;16,51;92,70
1019;02/09/2025 02:00:00;M30;338;16,21;83,50
1020;02/09/2025 02:00:00;URB;104;13,48;86,20
1021;02/09/2025 02:00:00;M30;291;9,81;89,40
1022;02/09/2025 02:00:00;URB;130;12,77;-1,00
1023;02/09/2025 02:00:00;URB;119;16,54;85,60
1024;02/09/2025 02:00:00;URB;93;11,62;-1,00
1025;02/09/2025 02:00:00;M30;344;15,90;84,50
1026;02/09/2025 02:00:00;URB;137;22,35;78,00
1027;02/09/2025 02:00:00;M30;295;18,19;85,70
1028;02/09/2025 02:00:00;URB;114;14,00;86,90
1029;02/09/2025 02:00:00;URB;145;18,86;-1,00
1030;02/09/2025 02:00:00;URB;101;12,32;95,30
1001;02/09/2025 03:00:00;M30;333;13,30;84,20
1002;02/09/2025 03:00:00;URB;130;17,23;87,90
1003;02/09/2025 03:00:00;M30;357;21,44;-1,00
1004;02/09/2025 03:00:00;M30;311;14,33;86,90
1005;02/09/2025 03:00:00;M30;330;15,98;88,20
1006;02/09/2025 03:00:00;M30;336;15,11;81,30
1007;02/09/2025 03:00:00;M30;364;16,07;78,50
1008;02/09/2025 03:00:00;URB;100;17,95;81,20
1009;02/09/2025 03:00:00;M30;323;12,73;87,80
1010;02/09/2025 03:00:00;URB;114;13,93;85,70
1011;02/09/2025 03:00:00;URB;115;17,05;-1,00
1012;02/09/2025 03:00:00;M30;325;13,24;91,30
1013;02/09/2025 03:00:00;URB;117;19,52;80,00
1014;02/09/2025 03:00:00;URB;122;16,80;81,40
1015;02/09/2025 03:00:00;M30;335;12,77;88,60
1016;02/09/2025 03:00:00;URB;125;17,56;86,30
1017;02/09/2025 03:00:00;URB;121;10,68;91,60
1018;02/09/2025 03:00:00;URB;111;16,40;86,60
1019;02/09/2025 03:00:00;M30;296;10,70;87,80
1020;02/09/2025 03:00:00;URB;107;12,74;95,40
1021;02/09/2025 03:00:00;M30;357;15,85;89,20
1022;02/09/2025 03:00:00;URB;112;15,83;87,60
1023;02/09/2025 03:00:00;URB;122;8,19;84,40
1024;02/09/2025 03:00:00;URB;117;16,93;86,50
1025;02/09/2025 03:00:00;M30;313;16,51;86,30
1026;02/09/2025 03:00:00;URB;117;14,16;-1,00
1027;02/09/2025 03:00:00;M30;316;12,98;91,90
1028;02/09/2025 03:00:00;URB;145;15,31;86,70
1029;02/09/2025 03:00:00;URB;126;18,17;-1,00
1030;02/09/2025 03:00:00;URB;123;16,96;86,90
1001;02/09/2025 04:00:00;M30;430;19,53;89,40
1002;02/09/2025 04:00:00;URB;135;26,96;77,40
1003;02/09/2025 04:00:00;M30;344;18,99;83,90
1004;02/09/2025 04:00:00;M30;320;18,07;83,10
1005;02/09/2025 04:00:00;M30;383;17,55;89,70
1006;02/09/2025 04:00:00;M30;363;11,11;85,00
1007;02/09/2025 04:00:00;M30;316;19,14;82,90
1008;02/09/2025 04:00:00;URB;126;15,35;86,60
1009;02/09/2025 04:00:00;M30;365;14,91;90,10
1010;02/09/2025 04:00:00;URB;139;13,01;82,90
1011;02/09/2025 04:00:00;URB;128;17,53;84,60
1012;02/09/2025 04:00:00;M30;349;14,24;92,40
1013;02/09/2025 04:00:00;URB;136;15,57;-1,00
1014;02/09/2025 04:00:00;URB;132;16,29;-1,00
1015;02/09/2025 04:00:00;M30;409;19,67;88,90
1016;02/09/2025 04:00:00;URB;96;13,85;89,90
1017;02/09/2025 04:00:00;URB;136;22,64;-1,00
1018;02/09/2025 04:00:00;URB;119;19,15;89,50
1019;02/09/2025 04:00:00;M30;331;15,05;88,30
1020;02/09/2025 04:00:00;URB;109;14,88;-1,00
1021;02/09/2025 04:00:00;M30;380;19,07;81,10
1022;02/09/2025 04:00:00;URB;132;17,02;92,60
1023;02/09/2025 04:00:00;URB;142;17,89;84,70
1024;02/09/2025 04:00:00;URB;138;20,94;-1,00
1025;02/09/2025 04:00:00;M30;329;14,55;85,50
1026;02/09/2025 04:00:00;URB;124;15,69;85,60
1027;02/09/2025 04:00:00;M30;331;14,65;95,30
1028;02/09/2025 04:00:00;URB;124;18,51;78,70
1029;02/09/2025 04:00:00;URB;120;13,63;84,40
1030;02/09/2025 04:00:00;URB;127;13,08;84,40
1001;02/09/2025 05:00:00;M30;444;19,81;80,30
1002;02/09/2025 05:00:00;URB;149;17,37;83,80
1003;02/09/2025 05:00:00;M30;431;16,38;85,70
1004;02/09/2025 05:00:00;M30;470;24,98;85,90
1005;02/09/2025 05:00:00;M30;330;16,58;91,40
1006;02/09/2025 05:00:00;M30;496;22,75;75,80
1007;02/09/2025 05:00:00;M30;482;25,88;81,30
1008;02/09/2025 05:00:00;URB;150;20,13;78,20
1009;02/09/2025 05:00:00;M30;498;23,41;79,50
1010;02/09/2025 05:00:00;URB;160;24,75;-1,00
1011;02/09/2025 05:00:00;URB;137;13,38;86,70
1012;02/09/2025 05:00:00;M30;398;18,13;86,20
1013;02/09/2025 05:00:00;URB;158;24,78;83,50
1014;02/09/2025 05:00:00;URB;141;20,15;77,20
1015;02/09/2025 05:00:00;M30;521;29,96;83,00
1016;02/09/2025 05:00:00;URB;142;21,21;79,50
1017;02/09/2025 05:00:00;URB;151;22,77;80,00
1018;02/09/2025 05:00:00;URB;154;17,47;-1,00
1019;02/09/2025 05:00:00;M30;473;12,30;-1,00
1020;02/09/2025 05:00:00;URB;159;25,02;82,30
1021;02/09/2025 05:00:00;M30;429;18,81;87,80
1022;02/09/2025 05:00:00;URB;141;20,48;86,50
1023;02/09/2025 05:00:00;URB;151;20,36;78,20
1024;02/09/2025 05:00:00;URB;154;18,45;-1,00
1025;02/09/2025 05:00:00;M30;473;24,49;84,90
1026;02/09/2025 05:00:00;URB;135;18,09;81,00
1027;02/09/2025 05:00:00;M30;440;15,65;85,10
1028;02/09/2025 05:00:00;URB;147;26,60;79,10
1029;02/09/2025 05:00:00;URB;177;25,92;80,00
1030;02/09/2025 05:00:00;URB;156;15,91;94,10
1001;02/09/2025 06:00:00;M30;492;22,52;78,30
1002;02/09/2025 06:00:00;URB;197;21,65;84,20
1003;02/09/2025 06:00:00;M30;739;36,01;78,60
1004;02/09/2025 06:00:00;M30;672;31,82;85,50
1005;02/09/2025 06:00:00;M30;609;25,26;78,90
1006;02/09/2025 06:00:00;M30;571;25,96;84,20
1007;02/09/2025 06:00:00;M30;600;35,40;61,20
1008;02/09/2025 06:00:00;URB;178;23,58;84,50
1009;02/09/2025 06:00:00;M30;561;21,92;74,20
1010;02/09/2025 06:00:00;URB;204;24,55;-1,00
1011;02/09/2025 06:00:00;URB;230;35,22;76,70
1012;02/09/2025 06:00:00;M30;542;22,04;-1,00
1013;02/09/2025 06:00:00;URB;190;23,37;79,20
1014;02/09/2025 06:00:00;URB;182;23,74;78,50
1015;02/09/2025 06:00:00;M30;590;26,32;83,90
1016;02/09/2025 06:00:00;URB;194;23,49;81,90
1017;02/09/2025 06:00:00;URB;170;26,20;74,30
1018;02/09/2025 06:00:00;URB;190;27,02;79,20
1019;02/09/2025 06:00:00;M30;501;24,50;-1,00
1020;02/09/2025 06:00:00;URB;220;32,07;82,90
1021;02/09/2025 06:00:00;M30;670;30,93;82,80
1022;02/09/2025 06:00:00;URB;222;19,36;84,80
1023;02/09/2025 06:00:00;URB;180;22,52;-1,00
1024;02/09/2025 06:00:00;URB;226;29,99;78,90
1025;02/09/2025 06:00:00;M30;663;28,31;70,40
1026;02/09/2025 06:00:00;URB;193;24,89;79,50
1027;02/09/2025 06:00:00;M30;584;32,26;78,30
1028;02/09/2025 06:00:00;URB;236;31,86;75,30
1029;02/09/2025 06:00:00;URB;198;25,57;-1,00
1030;02/09/2025 06:00:00;URB;232;32,30;83,10
1001;02/09/2025 07:00:00;M30;888;35,81;82,40
1002;02/09/2025 07:00:00;URB;276;26,34;79,80
1003;02/09/2025 07:00:00;M30;710;32,01;-1,00
1004;02/09/2025 07:00:00;M30;644;26,14;79,30
1005;02/09/2025 07:00:00;M30;703;26,81;75,10
1006;02/09/2025 07:00:00;M30;757;35,05;66,10
1007;02/09/2025 07:00:00;M30;825;45,24;62,10
1008;02/09/2025 07:00:00;URB;285;37,83;72,30
1009;02/09/2025 07:00:00;M30;773;35,88;71,40
1010;02/09/2025 07:00:00;URB;286;35,89;75,90
1011;02/09/2025 07:00:00;URB;231;31,54;77,20
1012;02/09/2025 07:00:00;M30;782;33,42;72,70
1013;02/09/2025 07:00:00;URB;250;33,93;75,20
1014;02/09/2025 07:00:00;URB;291;31,24;79,00
1015;02/09/2025 07:00:00;M30;648;21,81;83,80
1016;02/09/2025 07:00:00;URB;283;40,11;75,10
1017;02/09/2025 07:00:00;URB;281;40,51;70,00
1018;02/09/2025 07:00:00;URB;287;43,67;-1,00
1019;02/09/2025 07:00:00;M30;731;43,73;72,30
1020;02/09/2025 07:00:00;URB;235;25,05;-1,00
1021;02/09/2025 07:00:00;M30;798;31,79;84,50
1022;02/09/2025 07:00:00;URB;229;33,90;-1,00
1023;02/09/2025 07:00:00;URB;304;42,99;69,80
1024;02/09/2025 07:00:00;URB;262;36,49;74,60
1025;02/09/2025 07:00:00;M30;755;24,21;75,80
